date,hour,metric,value
2020-03-28,5,Avg. AIL,9150
2020-03-28,6,Avg. AIL,9309
2020-03-28,7,Avg. AIL,9481
2020-03-28,8,Avg. AIL,9659
2020-03-28,9,Avg. AIL,9822
2020-03-28,10,Avg. AIL,9935
2020-03-28,11,Avg. AIL,9939
2020-03-28,12,Avg. AIL,9834
2020-03-28,13,Avg. AIL,9781
2020-03-28,14,Avg. AIL,9788
2020-03-28,15,Avg. AIL,9924
2020-03-28,16,Avg. AIL,10053
2020-03-28,17,Avg. AIL,10022
2020-03-28,18,Avg. AIL,9969
2020-03-28,19,Avg. AIL,10102
2020-03-28,20,Avg. AIL,9967
2020-03-28,21,Avg. AIL,9759
2020-03-28,22,Avg. AIL,9533
2020-03-28,23,Avg. AIL,9329
2020-03-29,0,Avg. AIL,9237
2020-03-29,1,Avg. AIL,9166
2020-03-29,2,Avg. AIL,9137
2020-03-29,3,Avg. AIL,9135
2020-03-29,4,Avg. AIL,9171
2020-03-29,5,Avg. AIL,9251
2020-03-29,6,Avg. AIL,9335
2020-03-29,7,Avg. AIL,9433
2020-03-29,8,Avg. AIL,9586
2020-03-29,9,Avg. AIL,9691
2020-03-29,10,Avg. AIL,9713
2020-03-29,11,Avg. AIL,9756
2020-03-29,12,Avg. AIL,9675
2020-03-29,13,Avg. AIL,9651
2020-03-29,14,Avg. AIL,9670
2020-03-29,15,Avg. AIL,9781
2020-03-29,16,Avg. AIL,9894
2020-03-29,17,Avg. AIL,9798
2020-03-29,18,Avg. AIL,9739
2020-03-29,19,Avg. AIL,9919
2020-03-29,20,Avg. AIL,9856
2020-03-29,21,Avg. AIL,9659
2020-03-29,22,Avg. AIL,9427
2020-03-29,23,Avg. AIL,9280
2020-03-30,0,Avg. AIL,9150
2020-03-30,1,Avg. AIL,9078
2020-03-30,2,Avg. AIL,9107
2020-03-30,3,Avg. AIL,9188
2020-03-30,4,Avg. AIL,9342
2020-03-30,5,Avg. AIL,9658
2020-03-30,6,Avg. AIL,9959
2020-03-30,7,Avg. AIL,10181
2020-03-30,8,Avg. AIL,10341
2020-03-30,9,Avg. AIL,10394
2020-03-30,10,Avg. AIL,10457
2020-03-30,11,Avg. AIL,10428
2020-03-30,12,Avg. AIL,10377
2020-03-30,13,Avg. AIL,10385
2020-03-30,14,Avg. AIL,10431
2020-03-30,15,Avg. AIL,10520
2020-03-30,16,Avg. AIL,10557
2020-03-30,17,Avg. AIL,10378
2020-03-30,18,Avg. AIL,10184
2020-03-30,19,Avg. AIL,10207
2020-03-30,20,Avg. AIL,10076
2020-03-30,21,Avg. AIL,9810
2020-03-30,22,Avg. AIL,9574
2020-03-30,23,Avg. AIL,9379
2020-03-31,0,Avg. AIL,9277
2020-03-31,1,Avg. AIL,9259
2020-03-31,2,Avg. AIL,9261
2020-03-31,3,Avg. AIL,9327
2020-03-31,4,Avg. AIL,9461
2020-03-31,5,Avg. AIL,9764
2020-03-31,6,Avg. AIL,10014
2020-03-31,7,Avg. AIL,10221
2020-03-31,8,Avg. AIL,10285
2020-03-31,9,Avg. AIL,10307
2020-03-31,10,Avg. AIL,10408
2020-03-31,11,Avg. AIL,10444
2020-03-31,12,Avg. AIL,10428
2020-03-31,13,Avg. AIL,10358
2020-03-31,14,Avg. AIL,10327
2020-03-31,15,Avg. AIL,10399
2020-03-31,16,Avg. AIL,10443
2020-03-31,17,Avg. AIL,10247
2020-03-31,18,Avg. AIL,10190
2020-03-31,19,Avg. AIL,10342
2020-03-31,20,Avg. AIL,10193
2020-03-31,21,Avg. AIL,9907
2020-03-31,22,Avg. AIL,9652
2020-03-31,23,Avg. AIL,9496
2020-04-01,0,Avg. AIL,9400
2020-04-01,1,Avg. AIL,9343
2020-04-01,2,Avg. AIL,9358
2020-04-01,3,Avg. AIL,9451
2020-04-01,4,Avg. AIL,9588
2020-04-01,5,Avg. AIL,9854
2020-04-01,6,Avg. AIL,10085
2020-04-01,7,Avg. AIL,10238
2020-04-01,8,Avg. AIL,10250
2020-04-01,9,Avg. AIL,10272
2020-04-01,10,Avg. AIL,10254
2020-04-01,11,Avg. AIL,10227
2020-04-01,12,Avg. AIL,10203
2020-04-01,13,Avg. AIL,10190
2020-04-01,14,Avg. AIL,10160
2020-04-01,15,Avg. AIL,10178
2020-04-01,16,Avg. AIL,10176
2020-04-01,17,Avg. AIL,10078
2020-04-01,18,Avg. AIL,10046
2020-04-01,19,Avg. AIL,10155
2020-04-01,20,Avg. AIL,10102
2020-04-01,21,Avg. AIL,9905
2020-04-01,22,Avg. AIL,9655
2020-04-01,23,Avg. AIL,9467
2020-04-02,0,Avg. AIL,9402
2020-04-02,1,Avg. AIL,9341
2020-04-02,2,Avg. AIL,9308
2020-04-02,3,Avg. AIL,9357
2020-04-02,4,Avg. AIL,9488
2020-04-02,5,Avg. AIL,9763
2020-04-02,6,Avg. AIL,10015
2020-04-02,7,Avg. AIL,10120
2020-04-02,8,Avg. AIL,10094
2020-04-02,9,Avg. AIL,10101
2020-04-02,10,Avg. AIL,10120
2020-04-02,11,Avg. AIL,10095
2020-04-02,12,Avg. AIL,10061
2020-04-02,13,Avg. AIL,10020
2020-04-02,14,Avg. AIL,9993
2020-04-02,15,Avg. AIL,9944
2020-04-02,16,Avg. AIL,9940
2020-04-02,17,Avg. AIL,9841
2020-04-02,18,Avg. AIL,9833
2020-04-02,19,Avg. AIL,9964
2020-04-02,20,Avg. AIL,9930
2020-04-02,21,Avg. AIL,9712
2020-04-02,22,Avg. AIL,9491
2020-04-02,23,Avg. AIL,9336
2020-04-03,0,Avg. AIL,9286
2020-04-03,1,Avg. AIL,9244
2020-04-03,2,Avg. AIL,9270
2020-04-03,3,Avg. AIL,9307
2020-04-03,4,Avg. AIL,9443
2020-04-03,5,Avg. AIL,9704
2020-04-03,6,Avg. AIL,9907
2020-04-03,7,Avg. AIL,10104
2020-04-03,8,Avg. AIL,10131
2020-04-03,9,Avg. AIL,10134
2020-04-03,10,Avg. AIL,10154
2020-04-03,11,Avg. AIL,10129
2020-04-03,12,Avg. AIL,10073
2020-04-03,13,Avg. AIL,10042
2020-04-03,14,Avg. AIL,9990
2020-04-03,15,Avg. AIL,10036
2020-04-03,16,Avg. AIL,10035
2020-04-03,17,Avg. AIL,9962
2020-04-03,18,Avg. AIL,9878
2020-04-03,19,Avg. AIL,9983
2020-04-03,20,Avg. AIL,9915
2020-04-03,21,Avg. AIL,9708
2020-04-03,22,Avg. AIL,9471
2020-04-03,23,Avg. AIL,9231
2020-04-04,0,Avg. AIL,9092
2020-04-04,1,Avg. AIL,9027
2020-04-04,2,Avg. AIL,8960
2020-04-04,3,Avg. AIL,8982
2020-04-04,4,Avg. AIL,9034
2020-04-04,5,Avg. AIL,9163
2020-04-04,6,Avg. AIL,9267
2020-04-04,7,Avg. AIL,9440
2020-04-04,8,Avg. AIL,9552
2020-04-04,9,Avg. AIL,9593
2020-04-04,10,Avg. AIL,9583
2020-04-04,11,Avg. AIL,9571
2020-04-04,12,Avg. AIL,9510
2020-04-04,13,Avg. AIL,9440
2020-04-04,14,Avg. AIL,9438
2020-04-04,15,Avg. AIL,9516
2020-04-04,16,Avg. AIL,9616
2020-04-04,17,Avg. AIL,9547
2020-04-04,18,Avg. AIL,9507
2020-04-04,19,Avg. AIL,9702
2020-04-04,20,Avg. AIL,9702
2020-04-04,21,Avg. AIL,9483
